Date,Product ID,Product Name,Category,Subcategory,Price,Quantity Sold,Total Sales,Discount (%),Store ID,Region,Holiday Flag,Day Type,Loyalty Score
2024-03-07,P006,Smartwatch,Electronics,Wearable Devices,978,18,14963.4,15,S002,West,0,Weekday,69
2024-03-07,P007,Yoga Mat,Fitness,Accessories,449,13,5545.15,5,S002,East,0,Weekday,65
2024-03-07,P008,Backpack,Fashion,Bags,451,10,4284.5,5,S004,North,0,Weekday,68
2024-03-07,P009,DSLR Camera,Electronics,Cameras,656,5,3280.0,0,S001,West,0,Weekday,78
2024-03-08,P001,Wireless Headphones,Electronics,Audio Devices,1097,20,20843.0,5,S001,East,0,Weekday,60
2024-03-08,P002,Gaming Laptop,Electronics,Computers,780,8,5304.0,15,S003,South,0,Weekday,94
2024-03-08,P003,Office Chair,Furniture,Chairs,135,5,675.0,0,S002,East,0,Weekday,76
2024-03-08,P004,Coffee Maker,Appliances,Kitchen,857,18,15426.0,0,S004,East,0,Weekday,72
2024-03-08,P005,Sneakers,Fashion,Footwear,1036,9,8391.6,10,S003,East,0,Weekday,89
2024-03-08,P006,Smartwatch,Electronics,Wearable Devices,484,6,2904.0,0,S002,North,0,Weekday,88
2024-03-08,P007,Yoga Mat,Fitness,Accessories,673,2,1211.4,10,S002,North,0,Weekday,72
2024-03-08,P008,Backpack,Fashion,Bags,326,2,586.8000000000001,10,S004,South,0,Weekday,94
2024-03-08,P009,DSLR Camera,Electronics,Cameras,230,16,3312.0,10,S004,East,0,Weekday,97
2024-03-09,P001,Wireless Headphones,Electronics,Audio Devices,956,10,9560.0,0,S004,West,0,Weekend,96
2024-03-09,P002,Gaming Laptop,Electronics,Computers,172,9,1393.2,10,S004,West,0,Weekend,71
2024-03-09,P003,Office Chair,Furniture,Chairs,1062,15,13540.5,15,S003,North,0,Weekend,98
2024-03-09,P004,Coffee Maker,Appliances,Kitchen,1068,12,10893.6,15,S004,West,0,Weekend,89
2024-03-09,P005,Sneakers,Fashion,Footwear,1190,15,16065.0,10,S001,West,0,Weekend,87
2024-03-09,P006,Smartwatch,Electronics,Wearable Devices,643,8,4372.4,15,S004,South,0,Weekend,73
2024-03-09,P007,Yoga Mat,Fitness,Accessories,1195,1,1195.0,0,S001,South,0,Weekend,94
2024-03-09,P008,Backpack,Fashion,Bags,582,8,4190.400000000001,10,S001,East,0,Weekend,82
2024-03-09,P009,DSLR Camera,Electronics,Cameras,469,7,3118.85,5,S002,North,0,Weekend,74
2024-03-10,P001,Wireless Headphones,Electronics,Audio Devices,459,17,7022.7,10,S004,South,0,Weekend,86
2024-03-10,P002,Gaming Laptop,Electronics,Computers,211,10,1899.0,10,S003,North,0,Weekend,83
2024-03-10,P003,Office Chair,Furniture,Chairs,407,19,6573.05,15,S004,West,0,Weekend,73
2024-03-10,P004,Coffee Maker,Appliances,Kitchen,130,16,1872.0,10,S002,North,0,Weekend,97
2024-03-10,P005,Sneakers,Fashion,Footwear,174,20,3480.0,0,S004,South,0,Weekend,82
2024-03-10,P006,Smartwatch,Electronics,Wearable Devices,745,8,5960.0,0,S004,West,0,Weekend,73
2024-03-10,P007,Yoga Mat,Fitness,Accessories,277,20,5263.0,5,S002,North,0,Weekend,86
2024-03-10,P008,Backpack,Fashion,Bags,735,8,4998.0,15,S001,East,0,Weekend,80
2024-03-10,P009,DSLR Camera,Electronics,Cameras,1093,6,5902.2,10,S003,West,0,Weekend,73
2024-03-11,P001,Wireless Headphones,Electronics,Audio Devices,1017,16,16272.0,0,S003,North,0,Weekday,83
2024-03-11,P002,Gaming Laptop,Electronics,Computers,202,19,3262.2999999999997,15,S004,East,0,Weekday,60
2024-03-11,P003,Office Chair,Furniture,Chairs,1036,6,6216.0,0,S002,West,0,Weekday,69
2024-03-11,P004,Coffee Maker,Appliances,Kitchen,831,1,789.4499999999999,5,S003,South,0,Weekday,77
2024-03-11,P005,Sneakers,Fashion,Footwear,179,6,912.9,15,S001,South,0,Weekday,77
2024-03-11,P006,Smartwatch,Electronics,Wearable Devices,392,17,6330.799999999999,5,S001,East,0,Weekday,65
2024-03-11,P007,Yoga Mat,Fitness,Accessories,548,4,1972.8,10,S003,East,0,Weekday,75
2024-03-11,P008,Backpack,Fashion,Bags,68,19,1098.2,15,S001,South,0,Weekday,81
2024-03-11,P009,DSLR Camera,Electronics,Cameras,1178,13,15314.0,0,S001,East,0,Weekday,74
2024-03-12,P001,Wireless Headphones,Electronics,Audio Devices,1055,8,7596.0,10,S002,North,0,Weekday,88
2024-03-12,P002,Gaming Laptop,Electronics,Computers,789,10,7890.0,0,S003,East,0,Weekday,87
2024-03-12,P003,Office Chair,Furniture,Chairs,66,8,448.8,15,S004,East,0,Weekday,88
2024-03-12,P004,Coffee Maker,Appliances,Kitchen,357,6,2034.8999999999999,5,S004,West,0,Weekday,93
2024-03-12,P005,Sneakers,Fashion,Footwear,110,9,841.5,15,S002,East,0,Weekday,61
2024-03-12,P006,Smartwatch,Electronics,Wearable Devices,941,19,17879.0,0,S004,East,0,Weekday,61
2024-03-12,P007,Yoga Mat,Fitness,Accessories,1042,10,8857.0,15,S002,West,0,Weekday,66
2024-03-12,P008,Backpack,Fashion,Bags,709,3,1914.3,10,S001,North,0,Weekday,77
2024-03-12,P009,DSLR Camera,Electronics,Cameras,690,7,4830.0,0,S003,North,0,Weekday,61
2024-03-13,P001,Wireless Headphones,Electronics,Audio Devices,1078,5,4851.0,10,S001,West,0,Weekday,77
2024-03-13,P002,Gaming Laptop,Electronics,Computers,776,20,13968.0,10,S004,East,0,Weekday,69
2024-03-13,P003,Office Chair,Furniture,Chairs,963,6,5778.0,0,S001,South,0,Weekday,83
2024-03-13,P004,Coffee Maker,Appliances,Kitchen,906,13,11189.1,5,S002,North,0,Weekday,65
2024-03-13,P005,Sneakers,Fashion,Footwear,864,1,820.8,5,S004,East,0,Weekday,83
2024-03-13,P006,Smartwatch,Electronics,Wearable Devices,615,9,5535.0,0,S001,West,0,Weekday,65
2024-03-13,P007,Yoga Mat,Fitness,Accessories,71,11,781.0,0,S002,South,0,Weekday,81
2024-03-13,P008,Backpack,Fashion,Bags,63,14,882.0,0,S001,South,0,Weekday,67
2024-03-13,P009,DSLR Camera,Electronics,Cameras,624,11,6520.799999999999,5,S003,East,0,Weekday,63
2024-03-14,P001,Wireless Headphones,Electronics,Audio Devices,824,18,12607.199999999999,15,S001,East,0,Weekday,76
2024-03-14,P002,Gaming Laptop,Electronics,Computers,797,19,15143.0,0,S001,South,0,Weekday,77
2024-03-14,P003,Office Chair,Furniture,Chairs,1053,2,1790.1,15,S003,East,0,Weekday,81
2024-03-14,P004,Coffee Maker,Appliances,Kitchen,527,15,7509.75,5,S004,South,0,Weekday,65
2024-03-14,P005,Sneakers,Fashion,Footwear,433,13,5066.1,10,S003,West,0,Weekday,100
2024-03-14,P006,Smartwatch,Electronics,Wearable Devices,824,15,10506.0,15,S003,West,0,Weekday,97
2024-03-14,P007,Yoga Mat,Fitness,Accessories,300,17,5100.0,0,S001,North,0,Weekday,72
2024-03-14,P008,Backpack,Fashion,Bags,148,14,1761.2,15,S003,South,0,Weekday,67
2024-03-14,P009,DSLR Camera,Electronics,Cameras,657,13,8541.0,0,S004,South,0,Weekday,60
2024-03-15,P001,Wireless Headphones,Electronics,Audio Devices,735,14,9261.0,10,S001,North,0,Weekday,89
2024-03-15,P002,Gaming Laptop,Electronics,Computers,518,11,5413.099999999999,5,S001,North,0,Weekday,92
2024-03-15,P003,Office Chair,Furniture,Chairs,844,1,759.6,10,S004,North,0,Weekday,61
2024-03-15,P004,Coffee Maker,Appliances,Kitchen,407,12,4395.6,10,S002,West,0,Weekday,93
2024-03-15,P005,Sneakers,Fashion,Footwear,748,3,2131.7999999999997,5,S001,North,0,Weekday,89
2024-03-15,P006,Smartwatch,Electronics,Wearable Devices,1052,9,8521.2,10,S002,South,0,Weekday,63
2024-03-15,P007,Yoga Mat,Fitness,Accessories,269,5,1210.5,10,S002,South,0,Weekday,66
2024-03-15,P008,Backpack,Fashion,Bags,731,1,731.0,0,S002,East,0,Weekday,91
2024-03-15,P009,DSLR Camera,Electronics,Cameras,780,2,1482.0,5,S003,East,0,Weekday,84
2024-03-16,P001,Wireless Headphones,Electronics,Audio Devices,1010,3,2727.0,10,S001,South,0,Weekend,75
2024-03-16,P002,Gaming Laptop,Electronics,Computers,953,2,1810.6999999999998,5,S004,South,0,Weekend,71
2024-03-16,P003,Office Chair,Furniture,Chairs,1036,13,11447.8,15,S002,East,0,Weekend,89
2024-03-16,P004,Coffee Maker,Appliances,Kitchen,388,7,2716.0,0,S003,North,0,Weekend,69
2024-03-16,P005,Sneakers,Fashion,Footwear,198,8,1346.3999999999999,15,S004,South,0,Weekend,88
2024-03-16,P006,Smartwatch,Electronics,Wearable Devices,917,9,7015.05,15,S001,South,0,Weekend,66
2024-03-16,P007,Yoga Mat,Fitness,Accessories,764,17,11689.2,10,S003,East,0,Weekend,78
2024-03-16,P008,Backpack,Fashion,Bags,982,18,17676.0,0,S004,South,0,Weekend,90
2024-03-16,P009,DSLR Camera,Electronics,Cameras,164,7,1090.6,5,S002,East,0,Weekend,94
2024-03-17,P001,Wireless Headphones,Electronics,Audio Devices,479,12,4885.8,15,S003,East,0,Weekend,77
2024-03-17,P002,Gaming Laptop,Electronics,Computers,328,6,1771.2,10,S003,West,0,Weekend,87
2024-03-17,P003,Office Chair,Furniture,Chairs,1119,11,12309.0,0,S003,East,0,Weekend,76
2024-03-17,P004,Coffee Maker,Appliances,Kitchen,951,6,5706.0,0,S003,East,0,Weekend,66
2024-03-17,P005,Sneakers,Fashion,Footwear,597,2,1134.3,5,S004,South,0,Weekend,100
2024-03-17,P006,Smartwatch,Electronics,Wearable Devices,89,3,226.95,15,S003,North,0,Weekend,60
2024-03-17,P007,Yoga Mat,Fitness,Accessories,1093,3,2951.1,10,S002,South,0,Weekend,93
2024-03-17,P008,Backpack,Fashion,Bags,363,3,1034.55,5,S004,West,0,Weekend,75
2024-03-17,P009,DSLR Camera,Electronics,Cameras,484,16,7744.0,0,S001,South,0,Weekend,82
2024-03-18,P001,Wireless Headphones,Electronics,Audio Devices,572,6,3432.0,0,S003,East,0,Weekday,64
2024-03-18,P002,Gaming Laptop,Electronics,Computers,526,19,8994.6,10,S003,North,0,Weekday,71
2024-03-18,P003,Office Chair,Furniture,Chairs,1112,3,2835.6,15,S002,North,0,Weekday,92
2024-03-18,P004,Coffee Maker,Appliances,Kitchen,1133,20,21527.0,5,S003,West,0,Weekday,75
2024-03-18,P005,Sneakers,Fashion,Footwear,853,5,3625.25,15,S002,North,0,Weekday,75
2024-03-18,P006,Smartwatch,Electronics,Wearable Devices,488,15,6588.0,10,S001,West,0,Weekday,85
2024-03-18,P007,Yoga Mat,Fitness,Accessories,439,10,3731.5,15,S002,South,0,Weekday,91
2024-03-18,P008,Backpack,Fashion,Bags,111,6,632.6999999999999,5,S003,West,0,Weekday,70
2024-03-18,P009,DSLR Camera,Electronics,Cameras,459,2,780.3,15,S001,East,0,Weekday,64
2024-03-19,P001,Wireless Headphones,Electronics,Audio Devices,820,10,7790.0,5,S001,West,0,Weekday,75
2024-03-19,P002,Gaming Laptop,Electronics,Computers,367,2,660.6,10,S001,South,0,Weekday,80
2024-03-19,P003,Office Chair,Furniture,Chairs,981,2,1962.0,0,S002,North,0,Weekday,63
2024-03-19,P004,Coffee Maker,Appliances,Kitchen,380,12,4332.0,5,S004,East,0,Weekday,95
2024-03-19,P005,Sneakers,Fashion,Footwear,799,18,13662.9,5,S004,West,0,Weekday,82
2024-03-19,P006,Smartwatch,Electronics,Wearable Devices,111,11,1098.9,10,S003,South,0,Weekday,76
2024-03-19,P007,Yoga Mat,Fitness,Accessories,755,4,3020.0,0,S002,South,0,Weekday,93
2024-03-19,P008,Backpack,Fashion,Bags,1048,5,4454.0,15,S004,South,0,Weekday,97
2024-03-19,P009,DSLR Camera,Electronics,Cameras,487,4,1753.2,10,S001,North,0,Weekday,80
2024-03-20,P001,Wireless Headphones,Electronics,Audio Devices,979,6,5874.0,0,S002,South,0,Weekday,72
2024-03-20,P002,Gaming Laptop,Electronics,Computers,58,3,174.0,0,S004,South,0,Weekday,77
2024-03-20,P003,Office Chair,Furniture,Chairs,1085,1,922.25,15,S004,West,0,Weekday,67
2024-03-20,P004,Coffee Maker,Appliances,Kitchen,932,16,12675.199999999999,15,S001,North,0,Weekday,72
2024-03-20,P005,Sneakers,Fashion,Footwear,153,14,1927.8,10,S003,North,0,Weekday,69
2024-03-20,P006,Smartwatch,Electronics,Wearable Devices,148,19,2530.8,10,S003,West,0,Weekday,99
2024-03-20,P007,Yoga Mat,Fitness,Accessories,589,11,5831.1,10,S002,South,0,Weekday,88
2024-03-20,P008,Backpack,Fashion,Bags,823,15,11110.5,10,S001,North,0,Weekday,69
2024-03-20,P009,DSLR Camera,Electronics,Cameras,891,18,15236.099999999999,5,S004,East,0,Weekday,78
2024-03-21,P001,Wireless Headphones,Electronics,Audio Devices,377,10,3204.5,15,S001,West,0,Weekday,60
2024-03-21,P002,Gaming Laptop,Electronics,Computers,834,1,750.6,10,S001,North,0,Weekday,100
2024-03-21,P003,Office Chair,Furniture,Chairs,413,6,2354.1,5,S004,East,0,Weekday,80
2024-03-21,P004,Coffee Maker,Appliances,Kitchen,866,3,2468.1,5,S001,East,0,Weekday,100
2024-03-21,P005,Sneakers,Fashion,Footwear,153,9,1377.0,0,S003,North,0,Weekday,61
2024-03-21,P006,Smartwatch,Electronics,Wearable Devices,255,14,3034.5,15,S001,South,0,Weekday,79
2024-03-21,P007,Yoga Mat,Fitness,Accessories,250,5,1250.0,0,S001,South,0,Weekday,70
2024-03-21,P008,Backpack,Fashion,Bags,1139,18,19476.899999999998,5,S002,East,0,Weekday,81
2024-03-21,P009,DSLR Camera,Electronics,Cameras,678,13,7932.6,10,S002,North,0,Weekday,68
2024-03-22,P001,Wireless Headphones,Electronics,Audio Devices,1040,5,5200.0,0,S004,East,0,Weekday,75
2024-03-22,P002,Gaming Laptop,Electronics,Computers,424,1,360.4,15,S002,South,0,Weekday,86
2024-03-22,P003,Office Chair,Furniture,Chairs,411,5,2055.0,0,S001,South,0,Weekday,68
2024-03-22,P004,Coffee Maker,Appliances,Kitchen,816,10,7752.0,5,S004,South,0,Weekday,72
2024-03-22,P005,Sneakers,Fashion,Footwear,726,16,10454.4,10,S004,South,0,Weekday,60
2024-03-22,P006,Smartwatch,Electronics,Wearable Devices,504,16,7257.6,10,S004,South,0,Weekday,73
2024-03-22,P007,Yoga Mat,Fitness,Accessories,877,10,8331.5,5,S001,North,0,Weekday,64
2024-03-22,P008,Backpack,Fashion,Bags,205,16,2952.0,10,S004,West,0,Weekday,78
2024-03-22,P009,DSLR Camera,Electronics,Cameras,507,8,3447.6,15,S002,West,0,Weekday,89
2024-03-23,P001,Wireless Headphones,Electronics,Audio Devices,1076,9,9684.0,0,S002,West,0,Weekend,97
2024-03-23,P002,Gaming Laptop,Electronics,Computers,290,10,2755.0,5,S001,West,0,Weekend,97
2024-03-23,P003,Office Chair,Furniture,Chairs,68,4,244.8,10,S001,East,0,Weekend,78
2024-03-23,P004,Coffee Maker,Appliances,Kitchen,1094,2,2188.0,0,S002,North,0,Weekend,63
2024-03-23,P005,Sneakers,Fashion,Footwear,306,8,2080.7999999999997,15,S004,North,0,Weekend,75
2024-03-23,P006,Smartwatch,Electronics,Wearable Devices,436,1,436.0,0,S003,North,0,Weekend,74
2024-03-23,P007,Yoga Mat,Fitness,Accessories,96,10,816.0,15,S004,West,0,Weekend,64
2024-03-23,P008,Backpack,Fashion,Bags,544,6,2774.4,15,S002,West,0,Weekend,99
2024-03-23,P009,DSLR Camera,Electronics,Cameras,258,5,1161.0,10,S004,West,0,Weekend,71
2024-03-24,P001,Wireless Headphones,Electronics,Audio Devices,1030,6,5871.0,5,S002,South,0,Weekend,67
2024-03-24,P002,Gaming Laptop,Electronics,Computers,141,15,1903.5,10,S004,North,0,Weekend,76
2024-03-24,P003,Office Chair,Furniture,Chairs,432,10,4104.0,5,S002,North,0,Weekend,96
2024-03-24,P004,Coffee Maker,Appliances,Kitchen,261,11,2871.0,0,S003,North,0,Weekend,70
2024-03-24,P005,Sneakers,Fashion,Footwear,1093,13,14209.0,0,S002,North,0,Weekend,76
2024-03-24,P006,Smartwatch,Electronics,Wearable Devices,321,20,5778.0,10,S001,North,0,Weekend,76
2024-03-24,P007,Yoga Mat,Fitness,Accessories,1050,4,3990.0,5,S001,East,0,Weekend,86
2024-03-24,P008,Backpack,Fashion,Bags,1070,10,9630.0,10,S003,East,0,Weekend,96
2024-03-24,P009,DSLR Camera,Electronics,Cameras,1105,1,939.25,15,S004,North,0,Weekend,98
2024-03-25,P001,Wireless Headphones,Electronics,Audio Devices,1076,20,21520.0,0,S002,North,0,Weekday,74
2024-03-25,P002,Gaming Laptop,Electronics,Computers,615,10,5842.5,5,S003,South,0,Weekday,96
2024-03-25,P003,Office Chair,Furniture,Chairs,672,15,9576.0,5,S004,North,0,Weekday,84
2024-03-25,P004,Coffee Maker,Appliances,Kitchen,988,20,19760.0,0,S004,West,0,Weekday,70
2024-03-25,P005,Sneakers,Fashion,Footwear,1023,9,8286.300000000001,10,S001,South,0,Weekday,87
2024-03-25,P006,Smartwatch,Electronics,Wearable Devices,284,19,4856.400000000001,10,S002,West,0,Weekday,100
2024-03-25,P007,Yoga Mat,Fitness,Accessories,930,16,14136.0,5,S003,North,0,Weekday,89
2024-03-25,P008,Backpack,Fashion,Bags,513,13,6335.549999999999,5,S002,North,0,Weekday,94
2024-03-25,P009,DSLR Camera,Electronics,Cameras,300,6,1530.0,15,S003,West,0,Weekday,63
2024-03-26,P001,Wireless Headphones,Electronics,Audio Devices,1155,12,13860.0,0,S002,South,0,Weekday,66
2024-03-26,P002,Gaming Laptop,Electronics,Computers,975,8,7410.0,5,S003,East,0,Weekday,72
2024-03-26,P003,Office Chair,Furniture,Chairs,1149,2,2068.2000000000003,10,S004,East,0,Weekday,96
2024-03-26,P004,Coffee Maker,Appliances,Kitchen,748,10,7480.0,0,S001,East,0,Weekday,88
2024-03-26,P005,Sneakers,Fashion,Footwear,357,20,6783.0,5,S001,South,0,Weekday,71
2024-03-26,P006,Smartwatch,Electronics,Wearable Devices,546,18,9336.6,5,S003,East,0,Weekday,95
2024-03-26,P007,Yoga Mat,Fitness,Accessories,234,4,936.0,0,S004,South,0,Weekday,74
2024-03-26,P008,Backpack,Fashion,Bags,1159,12,12517.2,10,S004,South,0,Weekday,76
2024-03-26,P009,DSLR Camera,Electronics,Cameras,275,15,4125.0,0,S004,West,0,Weekday,68
2024-03-27,P001,Wireless Headphones,Electronics,Audio Devices,1097,18,16784.1,15,S004,North,0,Weekday,88
2024-03-27,P002,Gaming Laptop,Electronics,Computers,968,19,18392.0,0,S003,West,0,Weekday,85
2024-03-27,P003,Office Chair,Furniture,Chairs,330,8,2376.0,10,S003,South,0,Weekday,98
2024-03-27,P004,Coffee Maker,Appliances,Kitchen,480,11,4752.0,10,S004,South,0,Weekday,82
2024-03-27,P005,Sneakers,Fashion,Footwear,505,5,2146.25,15,S003,South,0,Weekday,66
2024-03-27,P006,Smartwatch,Electronics,Wearable Devices,720,15,9180.0,15,S001,West,0,Weekday,96
2024-03-27,P007,Yoga Mat,Fitness,Accessories,542,18,8780.4,10,S002,East,0,Weekday,85
2024-03-27,P008,Backpack,Fashion,Bags,995,13,11641.5,10,S004,South,0,Weekday,99
2024-03-27,P009,DSLR Camera,Electronics,Cameras,321,4,1219.8,5,S002,South,0,Weekday,90
2024-03-28,P001,Wireless Headphones,Electronics,Audio Devices,651,8,5208.0,0,S002,West,0,Weekday,96
2024-03-28,P002,Gaming Laptop,Electronics,Computers,1191,18,20366.1,5,S001,South,0,Weekday,69
2024-03-28,P003,Office Chair,Furniture,Chairs,1191,4,4287.6,10,S002,West,0,Weekday,88
2024-03-28,P004,Coffee Maker,Appliances,Kitchen,285,10,2850.0,0,S004,South,0,Weekday,82
2024-03-28,P005,Sneakers,Fashion,Footwear,395,5,1777.5,10,S001,North,0,Weekday,97
2024-03-28,P006,Smartwatch,Electronics,Wearable Devices,454,17,7718.0,0,S004,South,0,Weekday,88
2024-03-28,P007,Yoga Mat,Fitness,Accessories,395,6,2370.0,0,S004,West,0,Weekday,67
2024-03-28,P008,Backpack,Fashion,Bags,72,16,1036.8,10,S002,West,0,Weekday,89
2024-03-28,P009,DSLR Camera,Electronics,Cameras,1045,12,10659.0,15,S003,North,0,Weekday,61
2024-03-29,P001,Wireless Headphones,Electronics,Audio Devices,83,17,1411.0,0,S004,South,0,Weekday,76
2024-03-29,P002,Gaming Laptop,Electronics,Computers,641,20,11538.0,10,S004,West,0,Weekday,79
2024-03-29,P003,Office Chair,Furniture,Chairs,886,5,3987.0,10,S001,East,0,Weekday,70
2024-03-29,P004,Coffee Maker,Appliances,Kitchen,1108,20,21052.0,5,S003,North,0,Weekday,85
2024-03-29,P005,Sneakers,Fashion,Footwear,113,13,1322.1000000000001,10,S004,West,0,Weekday,66
2024-03-29,P006,Smartwatch,Electronics,Wearable Devices,1048,12,11947.199999999999,5,S001,North,0,Weekday,96
2024-03-29,P007,Yoga Mat,Fitness,Accessories,550,13,6435.0,10,S001,South,0,Weekday,90
2024-03-29,P008,Backpack,Fashion,Bags,500,4,1700.0,15,S004,East,0,Weekday,67
2024-03-29,P009,DSLR Camera,Electronics,Cameras,372,19,6714.599999999999,5,S002,South,0,Weekday,83
2024-03-30,P001,Wireless Headphones,Electronics,Audio Devices,791,5,3757.25,5,S004,South,0,Weekend,64
2024-03-30,P002,Gaming Laptop,Electronics,Computers,681,11,7491.0,0,S001,North,0,Weekend,96
2024-03-30,P003,Office Chair,Furniture,Chairs,101,8,808.0,0,S003,South,0,Weekend,88
2024-03-30,P004,Coffee Maker,Appliances,Kitchen,936,13,10951.2,10,S004,North,0,Weekend,77
2024-03-30,P005,Sneakers,Fashion,Footwear,1052,20,19988.0,5,S001,South,0,Weekend,82
2024-03-30,P006,Smartwatch,Electronics,Wearable Devices,686,20,12348.0,10,S003,West,0,Weekend,93
2024-03-30,P007,Yoga Mat,Fitness,Accessories,417,10,4170.0,0,S003,South,0,Weekend,99
2024-03-30,P008,Backpack,Fashion,Bags,196,9,1499.3999999999999,15,S002,West,0,Weekend,89
2024-03-30,P009,DSLR Camera,Electronics,Cameras,894,11,8358.9,15,S004,North,0,Weekend,97
2024-03-31,P001,Wireless Headphones,Electronics,Audio Devices,910,16,13104.0,10,S003,South,0,Weekend,99
2024-03-31,P002,Gaming Laptop,Electronics,Computers,595,11,5563.25,15,S001,North,0,Weekend,77
2024-03-31,P003,Office Chair,Furniture,Chairs,699,13,8178.3,10,S002,West,0,Weekend,76
2024-03-31,P004,Coffee Maker,Appliances,Kitchen,332,8,2390.4,10,S002,North,0,Weekend,69
2024-03-31,P005,Sneakers,Fashion,Footwear,390,13,5070.0,0,S002,South,0,Weekend,60
2024-03-31,P006,Smartwatch,Electronics,Wearable Devices,193,19,3300.3,10,S003,West,0,Weekend,78
2024-03-31,P007,Yoga Mat,Fitness,Accessories,614,6,3315.6,10,S001,East,0,Weekend,73
2024-03-31,P008,Backpack,Fashion,Bags,1100,18,19800.0,0,S001,North,0,Weekend,85
2024-03-31,P009,DSLR Camera,Electronics,Cameras,563,10,5067.0,10,S001,East,0,Weekend,89
2024-04-01,P001,Wireless Headphones,Electronics,Audio Devices,860,20,14620.0,15,S001,West,0,Weekday,79
2024-04-01,P002,Gaming Laptop,Electronics,Computers,306,14,4069.7999999999997,5,S004,North,0,Weekday,83
2024-04-01,P003,Office Chair,Furniture,Chairs,292,20,5548.0,5,S004,East,0,Weekday,95
2024-04-01,P004,Coffee Maker,Appliances,Kitchen,383,17,5534.349999999999,15,S002,East,0,Weekday,69
2024-04-01,P005,Sneakers,Fashion,Footwear,785,6,4003.5,15,S001,East,0,Weekday,64
2024-04-01,P006,Smartwatch,Electronics,Wearable Devices,267,11,2643.3,10,S003,West,0,Weekday,88
2024-04-01,P007,Yoga Mat,Fitness,Accessories,172,3,490.2,5,S002,West,0,Weekday,68
2024-04-01,P008,Backpack,Fashion,Bags,852,18,15336.0,0,S003,South,0,Weekday,95
2024-04-01,P009,DSLR Camera,Electronics,Cameras,993,17,16881.0,0,S003,East,0,Weekday,74
2024-04-02,P001,Wireless Headphones,Electronics,Audio Devices,127,1,127.0,0,S002,South,0,Weekday,67
2024-04-02,P002,Gaming Laptop,Electronics,Computers,1072,1,1072.0,0,S003,West,0,Weekday,67
2024-04-02,P003,Office Chair,Furniture,Chairs,947,9,7244.55,15,S001,East,0,Weekday,60
2024-04-02,P004,Coffee Maker,Appliances,Kitchen,811,17,11718.949999999999,15,S001,East,0,Weekday,79
2024-04-02,P005,Sneakers,Fashion,Footwear,249,10,2490.0,0,S004,North,0,Weekday,81
2024-04-02,P006,Smartwatch,Electronics,Wearable Devices,110,19,1776.5,15,S004,West,0,Weekday,94
2024-04-02,P007,Yoga Mat,Fitness,Accessories,685,14,9110.5,5,S003,East,0,Weekday,66
2024-04-02,P008,Backpack,Fashion,Bags,578,7,3439.1,15,S001,West,0,Weekday,69
2024-04-02,P009,DSLR Camera,Electronics,Cameras,225,11,2475.0,0,S003,West,0,Weekday,85
2024-04-03,P001,Wireless Headphones,Electronics,Audio Devices,956,12,9751.199999999999,15,S003,East,0,Weekday,93
2024-04-03,P002,Gaming Laptop,Electronics,Computers,490,18,7497.0,15,S004,South,0,Weekday,63
2024-04-03,P003,Office Chair,Furniture,Chairs,268,17,4556.0,0,S004,West,0,Weekday,91
2024-04-03,P004,Coffee Maker,Appliances,Kitchen,645,2,1225.5,5,S002,South,0,Weekday,87
2024-04-03,P005,Sneakers,Fashion,Footwear,229,16,3480.7999999999997,5,S004,West,0,Weekday,77
2024-04-03,P006,Smartwatch,Electronics,Wearable Devices,311,10,2799.0,10,S004,West,0,Weekday,79
2024-04-03,P007,Yoga Mat,Fitness,Accessories,273,20,4641.0,15,S002,South,0,Weekday,94
2024-04-03,P008,Backpack,Fashion,Bags,150,1,135.0,10,S003,West,0,Weekday,78
2024-04-03,P009,DSLR Camera,Electronics,Cameras,993,4,3972.0,0,S001,West,0,Weekday,95
2024-04-04,P001,Wireless Headphones,Electronics,Audio Devices,1030,16,14832.0,10,S004,West,0,Weekday,87
2024-04-04,P002,Gaming Laptop,Electronics,Computers,317,9,2853.0,0,S003,South,0,Weekday,66
2024-04-04,P003,Office Chair,Furniture,Chairs,779,20,14801.0,5,S001,North,0,Weekday,100
2024-04-04,P004,Coffee Maker,Appliances,Kitchen,434,17,7009.099999999999,5,S003,East,0,Weekday,74
2024-04-04,P005,Sneakers,Fashion,Footwear,427,11,4227.3,10,S002,West,0,Weekday,66
2024-04-04,P006,Smartwatch,Electronics,Wearable Devices,832,11,9152.0,0,S003,East,0,Weekday,93
2024-04-04,P007,Yoga Mat,Fitness,Accessories,361,13,4458.349999999999,5,S001,North,0,Weekday,93
2024-04-04,P008,Backpack,Fashion,Bags,655,4,2358.0,10,S004,South,0,Weekday,94
2024-04-04,P009,DSLR Camera,Electronics,Cameras,594,14,7900.2,5,S003,North,0,Weekday,92
2024-04-05,P001,Wireless Headphones,Electronics,Audio Devices,713,7,4491.900000000001,10,S001,West,0,Weekday,94
2024-04-05,P002,Gaming Laptop,Electronics,Computers,753,9,5760.45,15,S003,North,0,Weekday,80
2024-04-05,P003,Office Chair,Furniture,Chairs,491,6,2798.7,5,S003,North,0,Weekday,74
2024-04-05,P004,Coffee Maker,Appliances,Kitchen,536,2,964.8000000000001,10,S002,North,0,Weekday,73
2024-04-05,P005,Sneakers,Fashion,Footwear,1169,7,8183.0,0,S002,North,0,Weekday,66
